    구분,총합계,,강남구,,강동구,,강북구,,강서구,,관악구,,광진구,,구로구,,금천구,,노원구,,도봉구,,동대문구,,동작구,,마포구,,서대문구,,서초구,,성동구,,성북구,,송파구,,양천구,,영등포구,,용산구,,은평구,,종로구,,중구,,중랑구,,기타,,타시도,
,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망
2022-12-01,"10,482",5,533,0,478,0,293,0,609,0,524,0,293,0,422,0,205,0,478,0,260,0,312,0,402,0,422,1,300,0,412,0,255,0,472,0,739,1,474,0,422,0,241,0,481,1,152,0,116,0,352,0,14,0,821,2
2022-12-02,"10,361",11,480,0,445,0,294,2,607,1,472,2,294,0,379,0,211,0,539,0,279,0,334,0,411,0,374,0,315,2,402,0,284,0,451,1,719,0,473,1,393,0,205,1,535,0,132,0,120,0,361,0,4,0,848,1
2022-12-03,"8,523",7,469,0,390,0,240,0,516,1,445,0,274,0,363,0,178,0,456,2,215,0,247,0,331,0,327,0,263,0,399,0,199,0,413,0,566,0,421,0,375,1,161,0,303,0,119,0,101,0,301,2,4,0,447,1
2022-12-04,"3,920",11,241,0,200,0,111,0,247,0,181,0,110,0,81,0,58,0,227,1,83,1,105,0,120,1,175,0,117,0,164,0,94,0,118,3,247,1,188,0,161,1,78,0,358,0,44,0,37,0,111,1,21,0,243,2
2022-12-05,"16,368",7,874,0,783,0,395,0,983,0,723,1,508,0,727,0,380,1,867,0,445,0,517,1,605,0,715,0,510,0,503,1,378,0,728,0,"1,123",0,685,0,707,0,332,0,638,0,222,0,189,1,605,1,3,0,"1,223",1
2022-12-06,"13,742",7,743,0,623,0,345,0,808,0,670,1,439,0,540,0,287,0,670,0,311,0,412,0,622,0,470,1,375,0,553,0,381,0,586,0,863,2,562,0,545,1,268,0,678,1,212,0,183,0,466,0,8,0,"1,122",1
2022-12-07,"11,973",9,636,0,547,1,337,1,674,0,579,0,382,0,508,0,246,0,651,0,283,0,335,0,473,0,475,0,365,1,453,0,284,0,499,2,722,2,573,1,488,0,238,1,547,0,168,0,149,0,415,0,3,0,943,0
2022-12-08,"11,842",10,615,2,582,1,276,0,792,0,620,1,395,0,427,1,260,1,592,0,284,1,335,1,455,0,487,0,364,0,438,0,310,0,471,0,789,0,530,0,476,0,244,0,510,0,169,0,123,1,373,0,0,1,925,0
2022-12-09,"11,682",8,598,0,542,0,320,0,769,1,577,0,365,0,486,0,237,1,581,0,314,1,333,1,464,0,438,0,354,0,441,0,288,1,459,0,722,2,533,0,459,0,217,0,493,0,154,0,139,0,432,0,1,0,966,1
2022-12-10,"9,595",3,529,0,389,0,272,0,631,0,531,0,324,0,365,0,176,0,485,0,267,0,319,1,373,0,382,0,244,1,395,0,246,0,481,0,666,1,530,0,363,0,176,0,388,0,124,0,110,0,312,0,3,0,514,0
2022-12-11,"3,907",3,239,0,232,0,88,0,283,0,167,0,121,0,87,0,57,0,207,0,75,0,94,0,161,0,163,0,91,0,242,0,96,0,113,0,226,2,181,0,149,0,64,0,346,1,41,0,28,0,118,0,0,0,238,0
2022-12-12,"17,688",3,886,0,868,0,419,0,"1,037",0,810,1,534,0,761,1,437,0,875,0,514,0,535,0,716,0,722,0,536,0,533,0,513,0,729,0,"1,306",0,675,0,739,0,414,0,720,1,273,0,201,0,665,0,0,0,"1,270",0
2022-12-13,"15,170",7,730,0,671,1,395,0,932,0,821,0,455,1,617,0,326,0,690,0,423,0,397,1,577,0,549,0,441,0,601,0,371,0,627,2,967,0,696,0,655,0,288,0,753,1,216,0,175,0,554,0,2,0,"1,241",1
2022-12-14,"12,826",9,635,1,598,1,307,1,793,1,720,0,406,0,526,0,306,0,588,0,338,0,400,1,466,0,496,0,381,0,481,0,358,0,453,1,830,0,560,1,527,0,226,1,588,0,149,1,172,0,418,0,5,0,"1,099",0
2022-12-15,"12,392",8,558,0,595,0,290,0,789,1,583,1,394,0,469,0,302,0,542,2,329,0,380,2,473,0,448,0,337,0,471,0,311,0,532,0,843,0,561,0,498,0,259,0,585,1,191,0,119,0,429,0,0,1,"1,104",0
2022-12-16,"12,395",9,711,1,609,0,303,0,780,0,593,1,392,0,535,1,287,0,552,1,329,0,348,0,482,1,475,0,372,0,468,0,318,0,491,0,780,0,543,2,495,0,236,0,555,1,147,0,119,0,446,1,1,0,"1,028",0
2022-12-17,"10,636",9,604,1,463,1,286,1,746,0,552,0,336,0,448,0,224,0,520,0,305,0,272,0,437,0,427,0,293,0,444,1,284,0,449,0,786,1,555,0,393,1,219,0,400,2,147,0,126,0,356,1,3,0,561,0
2022-12-18,"4,190",9,245,0,199,1,105,0,269,1,180,0,128,0,108,2,65,0,230,0,90,0,121,1,159,0,199,0,116,0,205,0,113,1,123,0,300,0,201,0,158,0,100,0,307,0,46,0,40,0,113,0,1,1,269,2
2022-12-19,"18,209",12,942,0,896,1,401,0,"1,264",3,845,0,701,0,771,0,410,1,822,2,493,0,552,1,738,0,708,0,582,0,583,1,493,1,683,1,"1,222",0,758,0,787,0,367,0,736,0,256,0,186,0,637,0,0,0,"1,376",1
2022-12-20,"15,555",10,763,0,719,1,355,3,967,0,894,1,437,0,606,1,373,0,654,0,407,0,379,0,646,0,562,1,420,0,609,0,411,0,588,0,"1,089",0,687,0,564,0,317,0,787,0,181,1,191,0,595,1,10,0,"1,344",1
2022-12-21,"13,935",10,695,1,645,0,298,0,854,0,721,0,425,1,600,1,301,0,645,2,349,2,395,1,556,0,584,0,388,0,540,0,353,0,549,1,918,0,583,1,606,0,288,0,615,0,195,0,120,0,514,0,2,0,"1,196",0
2022-12-22,"12,405",8,674,1,560,1,251,1,863,0,588,1,448,1,475,1,272,0,532,1,352,0,343,0,512,0,483,0,383,0,442,0,341,0,474,0,717,1,565,0,482,0,248,0,567,0,156,0,140,0,436,0,0,0,"1,101",0
2022-12-23,"12,075",11,655,0,583,0,256,1,784,0,568,0,371,0,407,1,288,0,533,1,309,0,379,1,476,1,454,0,385,0,486,0,267,2,474,0,797,0,554,1,507,0,201,0,547,0,143,0,138,1,449,0,3,0,"1,061",2
2022-12-24,"10,494",5,564,0,456,0,269,1,681,0,586,0,359,0,386,0,231,0,465,1,261,1,307,0,438,0,376,0,290,0,511,0,320,0,426,1,797,0,492,0,437,0,189,0,508,0,109,0,160,0,322,0,1,0,553,1
2022-12-25,"3,579",8,226,0,181,1,79,0,272,0,148,0,129,0,89,0,45,2,173,0,63,1,104,0,154,0,141,0,119,2,173,1,81,0,153,0,220,0,167,1,130,0,69,0,235,0,21,0,41,0,97,0,0,0,269,0
2022-12-26,"18,717",3,885,0,919,0,414,0,"1,180",1,862,1,594,0,751,0,423,0,921,0,543,0,606,0,707,0,711,0,606,0,596,0,518,0,762,0,"1,388",0,774,0,765,0,366,0,845,1,243,0,195,0,737,0,5,0,"1,401",0
2022-12-27,"15,772",10,730,0,700,0,347,0,984,1,875,1,518,0,622,0,305,0,681,0,400,0,507,3,604,0,606,0,457,0,713,0,418,0,671,0,"1,089",2,685,0,611,0,282,1,662,0,200,0,195,0,604,1,8,0,"1,298",1
2022-12-28,"13,388",13,627,0,614,1,303,0,815,0,624,2,444,0,547,0,279,0,662,1,353,1,401,0,528,1,501,0,406,0,500,0,364,0,531,0,913,0,644,0,538,0,238,1,555,0,189,1,144,1,505,1,6,0,"1,157",3
2022-12-29,"11,665",8,572,1,551,0,305,2,777,1,575,0,360,0,450,0,216,0,568,0,321,0,360,0,473,0,409,0,383,0,437,0,243,0,499,1,661,1,543,0,485,0,231,0,558,0,146,0,126,0,436,1,6,0,974,1
2022-12-30,"11,593",5,577,0,489,0,261,0,718,0,621,2,364,0,446,0,252,0,557,0,334,0,377,0,450,0,408,1,389,0,451,0,349,0,444,0,858,0,491,0,441,0,215,0,530,0,144,0,148,0,417,0,2,0,860,2
2022-12-31,"9,980",3,488,0,481,0,275,0,706,0,542,0,380,0,407,0,224,0,458,0,232,0,282,0,422,0,416,0,289,1,457,0,254,0,377,0,657,0,503,0,413,0,184,0,446,1,123,0,121,0,325,0,5,0,513,1
2023-01-01,"3,302",10,214,0,152,0,94,0,219,1,133,0,80,1,82,0,63,0,198,0,65,2,82,1,128,0,113,0,116,0,213,0,88,0,122,1,176,0,163,0,130,1,67,0,232,1,45,1,31,0,67,0,1,0,228,1
2023-01-02,"16,955",5,779,0,738,1,427,0,"1,192",0,780,0,589,0,732,0,423,0,846,1,505,0,548,0,715,0,667,1,552,0,528,1,457,0,557,1,"1,072",0,706,0,653,0,335,0,781,0,255,0,162,0,617,0,3,0,"1,336",0
2023-01-03,"13,908",14,633,0,604,1,345,1,877,2,664,0,403,0,533,0,334,0,675,1,369,0,426,1,545,0,479,0,414,1,536,3,372,1,541,0,959,0,620,0,535,0,288,0,623,1,170,0,203,0,491,1,6,0,"1,263",1
2023-01-04,"11,502",9,516,1,536,0,296,0,741,0,607,0,389,0,482,0,265,0,553,1,297,0,368,1,443,2,444,0,335,0,486,0,304,0,355,0,721,1,530,0,460,0,205,0,501,0,153,1,114,0,412,1,2,0,987,1
2023-01-05,"10,403",9,457,1,435,1,265,0,689,1,550,1,313,0,425,0,226,0,479,0,259,0,295,0,420,0,348,0,309,0,385,0,271,1,410,1,629,2,441,0,439,0,213,0,520,0,164,0,125,0,450,0,0,0,886,1
2023-01-06,"9,914",10,431,1,442,1,254,0,654,0,560,0,297,0,432,0,268,0,473,0,277,0,294,0,390,0,347,0,295,2,347,0,249,3,303,2,669,0,436,0,382,1,193,0,474,0,127,0,101,0,358,0,2,0,859,0
2023-01-07,"7,814",5,366,1,327,0,234,0,529,0,404,0,269,0,326,0,172,0,411,1,227,0,221,0,352,0,289,0,236,2,323,0,166,0,284,0,482,0,424,0,320,1,142,0,384,0,114,0,86,0,294,0,0,0,432,0
2023-01-08,"2,841",4,154,0,125,0,62,0,214,1,153,0,76,0,78,0,51,0,179,0,73,0,111,0,105,0,113,0,88,0,123,0,76,0,107,0,158,1,123,2,112,0,67,0,142,0,19,0,34,0,106,0,1,0,191,0
2023-01-09,"12,133",11,505,0,576,0,362,1,829,1,590,0,372,0,501,0,295,0,564,0,375,0,376,0,457,0,430,0,390,1,369,0,343,3,484,0,675,0,514,0,533,0,238,1,586,1,168,0,154,0,467,0,0,0,980,3
2023-01-10,"9,527",17,398,1,423,1,272,0,579,0,504,0,302,2,402,0,228,1,414,4,251,0,296,0,358,0,352,1,280,1,363,0,234,0,384,0,652,0,404,0,353,0,187,0,397,3,114,0,114,0,348,0,3,0,915,3
2023-01-11,"7,942",11,349,0,354,0,196,0,457,0,420,0,228,0,314,2,162,1,396,0,239,0,287,0,288,0,313,0,309,1,282,0,202,0,304,2,500,0,344,0,280,1,166,0,350,0,91,0,109,0,259,1,0,0,743,3
2023-01-12,"7,192",6,332,0,334,0,189,1,454,2,366,0,259,0,231,0,150,0,303,0,203,0,240,0,286,0,258,0,213,1,273,0,199,0,249,0,450,0,333,1,278,0,138,0,340,0,86,0,86,0,269,0,3,0,670,1
2023-01-13,"6,640",7,265,1,272,0,209,0,360,1,326,2,232,0,244,0,117,0,323,0,169,1,228,0,273,1,249,0,216,0,249,0,197,0,291,0,463,0,282,0,271,0,140,1,297,0,60,0,88,0,243,0,0,0,576,0
2023-01-14,"5,745",6,301,1,236,0,170,0,342,0,305,1,183,0,246,1,122,0,271,0,137,0,193,0,224,0,228,0,173,1,227,0,153,0,225,1,431,0,266,0,220,0,112,1,297,0,61,0,76,0,195,0,0,0,351,0
2023-01-15,"2,135",4,119,0,84,0,83,0,139,0,119,0,65,0,70,0,54,0,127,0,62,0,64,0,63,0,100,0,78,1,90,0,53,1,83,0,119,0,92,0,77,0,29,0,96,0,20,0,23,0,67,0,0,0,159,2
2023-01-16,"8,542",3,377,0,391,0,194,1,504,0,377,0,298,0,360,0,199,0,400,0,234,0,288,0,350,0,326,0,273,0,251,0,280,0,308,0,595,0,321,0,345,0,199,1,387,0,127,0,90,0,335,0,0,0,733,1
2023-01-17,"6,632",9,280,1,279,0,205,1,397,1,345,0,212,1,246,0,163,1,308,0,187,0,217,0,255,1,229,0,167,0,251,0,180,0,313,1,428,0,271,0,250,0,105,0,330,0,77,0,75,0,229,0,40,0,593,2
2023-01-18,"5,495",9,238,0,296,0,128,1,299,1,279,0,177,0,204,1,106,1,256,0,145,0,163,0,218,0,204,0,160,0,210,1,158,0,223,1,370,1,210,1,224,0,110,1,276,0,58,0,67,0,223,0,2,0,491,0
2023-01-19,"5,004",4,237,0,209,0,158,0,281,0,250,0,138,0,198,0,101,0,248,0,116,0,160,1,205,0,178,0,139,0,167,0,144,0,196,0,333,0,230,2,218,0,88,0,225,0,67,0,63,0,188,1,0,0,467,0
2023-01-20,"5,158",5,245,0,233,0,97,1,319,2,221,0,150,0,188,0,129,0,235,0,138,0,181,0,220,0,217,1,149,0,194,0,143,0,208,0,332,0,206,0,219,0,101,0,254,0,56,0,76,0,207,0,1,0,439,1
2023-01-21,"2,313",2,127,0,102,0,79,0,150,0,147,0,55,0,84,1,38,0,108,0,55,0,56,0,82,0,80,0,79,0,122,0,68,0,101,1,153,0,107,0,84,0,39,0,132,0,15,0,29,0,62,0,0,0,159,0
2023-01-22,"1,438",5,68,0,80,0,25,0,99,0,61,1,30,0,41,0,26,0,62,0,34,0,58,0,50,1,59,0,45,0,64,0,32,0,73,0,97,2,53,0,57,0,41,0,71,0,16,0,15,0,55,0,2,0,124,1
2023-01-23,"2,125",1,112,0,111,0,46,0,165,0,113,0,59,0,61,0,41,0,105,0,56,0,80,0,77,0,81,0,80,0,70,0,58,0,88,0,151,0,106,0,79,0,32,1,104,0,19,0,26,0,63,0,2,0,140,0
2023-01-24,"3,184",1,138,0,164,0,82,0,205,0,166,0,124,0,111,0,72,0,213,0,78,0,100,0,124,0,89,0,92,0,119,0,90,0,157,0,219,0,109,0,131,0,41,0,171,0,26,0,24,0,137,0,0,0,202,1
2023-01-25,"6,810",3,324,0,330,0,177,0,449,0,317,0,254,0,288,0,184,0,307,0,192,0,214,0,234,0,286,0,207,0,179,1,194,0,302,0,419,1,256,0,308,0,119,0,332,0,101,0,70,0,274,0,1,0,492,1
2023-01-26,"5,081",5,217,0,203,0,141,0,309,1,292,0,189,1,245,0,103,0,241,0,116,0,186,0,192,0,204,1,135,0,167,0,124,0,202,0,392,0,216,0,201,0,75,0,244,1,61,0,67,0,161,1,1,0,397,0
2023-01-27,"4,061",6,203,0,204,0,88,0,221,0,195,1,143,2,203,0,88,0,190,0,100,0,161,0,145,1,169,0,121,0,141,0,118,1,174,0,240,0,176,0,164,0,76,0,211,0,56,0,44,0,129,0,2,0,299,1
2023-01-28,"2,921",6,140,1,122,0,86,0,188,0,154,1,113,0,108,0,65,1,133,0,74,0,100,2,101,0,117,0,82,0,146,0,90,0,119,0,201,0,123,1,100,0,36,0,186,0,39,0,26,0,93,0,0,0,179,0
2023-01-29,919,4,60,0,48,0,33,0,75,0,47,0,21,0,21,0,25,0,31,1,26,1,36,0,43,0,54,0,18,1,58,0,15,0,37,0,66,0,30,0,37,0,12,0,24,0,9,0,7,0,24,0,0,0,62,1
2023-01-30,"3,694",3,147,0,160,0,79,1,232,0,195,0,115,0,148,0,73,0,164,0,87,0,133,0,163,0,170,0,126,0,104,0,83,0,141,1,272,0,125,0,146,0,66,0,207,0,52,0,39,0,158,1,3,0,306,0
2023-01-31,"3,275",4,138,0,122,0,70,0,195,0,173,0,115,0,129,0,107,0,167,0,91,0,119,0,115,0,128,2,86,0,125,0,85,0,110,0,204,0,133,1,133,0,65,0,124,0,40,0,41,0,125,0,0,0,335,1
2023-02-01,"2,879",4,145,0,146,0,95,0,176,0,128,0,97,0,111,0,68,0,134,1,66,0,110,1,126,0,97,1,77,0,106,0,85,0,109,0,192,0,106,0,103,0,48,0,136,0,27,0,50,0,70,0,0,0,271,1
2023-02-02,"2,548",4,110,0,111,0,77,0,147,0,115,0,86,0,106,1,61,0,125,0,59,0,101,0,94,1,76,0,74,0,82,0,61,0,83,1,163,0,112,0,107,0,39,0,145,0,36,0,36,0,98,0,0,1,244,0
2023-02-03,"2,433",1,117,0,75,0,68,0,147,0,102,0,71,0,102,0,61,0,96,0,62,0,78,0,93,0,90,0,78,0,114,0,76,0,109,0,172,1,85,0,112,0,42,0,109,0,27,0,32,0,96,0,0,0,219,0
2023-02-04,"2,296",4,134,0,107,1,58,0,170,0,113,0,80,0,83,1,52,0,136,0,37,0,82,0,84,0,72,0,64,0,93,0,72,0,70,0,166,0,81,0,86,0,30,0,119,2,42,0,24,0,93,0,0,0,148,0
2023-02-05,814,3,60,0,28,0,11,0,87,0,31,0,28,1,30,0,12,0,48,0,8,0,34,0,23,0,31,0,16,0,34,0,14,0,24,0,47,0,33,0,32,0,17,0,55,0,11,0,11,0,33,0,1,0,55,2
2023-02-06,"3,042",2,114,0,131,0,94,0,197,0,152,0,100,0,129,0,74,0,131,0,61,0,119,1,99,0,117,0,101,0,83,0,73,0,117,0,253,0,102,0,136,1,70,0,149,0,41,0,41,0,117,0,0,0,241,0
2023-02-07,"2,897",4,148,0,141,0,79,0,166,1,171,0,94,0,91,0,68,0,135,0,89,0,88,0,143,0,116,1,71,0,106,0,88,0,119,1,180,0,102,0,95,0,60,0,131,0,36,0,27,0,109,0,0,0,244,1
2023-02-08,"2,457",8,113,0,84,1,73,1,160,0,114,1,92,0,92,0,47,0,114,0,58,0,71,0,108,0,95,0,67,0,75,0,74,2,100,1,176,1,95,0,87,0,39,0,117,0,50,0,27,0,93,0,0,0,236,1
2023-02-09,"2,366",2,117,0,105,0,63,0,152,1,120,0,85,0,77,0,76,0,126,0,50,0,80,0,82,0,84,0,70,1,78,0,53,0,109,0,153,0,72,0,102,0,40,0,112,0,30,0,27,0,76,0,0,0,227,0
2023-02-10,"2,289",2,118,0,94,0,76,0,139,0,108,0,79,1,68,0,56,0,107,0,45,0,92,0,102,0,88,0,70,0,79,0,60,0,86,0,142,0,115,0,81,0,51,0,82,1,34,0,17,0,104,0,2,0,194,0
2023-02-11,"2,125",3,134,0,130,0,51,0,138,0,106,0,59,1,63,0,41,1,116,0,53,0,80,0,84,0,82,0,65,0,79,0,51,0,90,0,137,1,71,0,82,0,38,0,83,0,28,0,22,0,82,0,0,0,160,0
2023-02-12,741,2,44,0,37,0,21,0,44,0,38,0,24,0,17,0,12,0,45,1,14,0,18,0,18,1,27,0,28,0,39,0,17,0,29,0,43,0,26,0,23,0,7,0,58,0,9,0,8,0,18,0,1,0,76,0
2023-02-13,"2,698",4,120,0,131,0,56,0,174,0,143,0,112,1,93,0,63,0,97,0,72,0,101,0,90,0,112,0,89,0,89,0,68,0,119,0,177,0,109,0,112,0,56,0,131,0,39,0,27,0,111,1,1,0,206,2
2023-02-14,"2,568",5,115,0,164,1,97,0,146,0,128,1,97,1,79,0,69,0,114,1,62,0,92,0,103,0,82,0,67,0,73,1,68,0,101,0,180,0,98,0,71,0,39,0,114,0,45,0,27,0,117,0,1,0,219,0
2023-02-15,"2,278",1,104,0,93,0,62,0,118,0,121,0,69,0,94,0,44,0,118,0,72,0,75,0,66,0,94,0,73,0,69,0,57,0,108,0,155,0,104,0,84,0,31,0,114,0,32,0,36,0,81,0,0,0,204,1
2023-02-16,"2,095",7,99,0,120,1,59,1,107,0,89,0,71,2,86,0,42,0,93,1,51,0,77,0,80,0,80,0,65,0,77,0,34,0,81,0,161,0,100,0,63,0,44,0,95,1,23,0,28,0,83,0,0,0,187,1
2023-02-17,"1,976",3,106,0,90,0,50,0,117,0,110,0,68,0,66,0,43,1,105,1,58,0,74,1,67,0,69,0,49,0,72,0,63,0,97,0,126,0,91,0,60,0,23,0,86,0,30,0,16,0,85,0,0,0,155,0
2023-02-18,"1,905",1,107,0,98,0,68,0,100,0,87,0,61,0,82,0,53,0,107,0,54,0,74,0,74,0,73,0,58,0,59,0,39,0,100,0,122,1,80,0,76,0,34,0,84,0,22,0,22,0,61,0,1,0,109,0
2023-02-19,701,1,43,1,32,0,15,0,49,0,56,0,17,0,16,0,13,0,40,0,15,0,24,0,28,0,25,0,18,0,28,0,16,0,24,0,38,0,32,0,21,0,5,0,69,0,5,0,6,0,23,0,0,0,43,0
2023-02-20,"2,500",1,113,0,138,0,53,0,137,0,110,0,90,0,90,0,69,0,112,0,73,0,100,0,100,0,105,0,60,0,81,0,61,0,127,0,171,0,110,0,104,0,53,0,103,0,36,0,25,0,88,1,2,0,189,0
2023-02-21,"2,346",4,134,0,129,0,41,1,108,0,142,1,73,0,86,0,53,0,108,0,63,1,66,0,81,0,79,0,71,0,94,0,42,0,94,0,156,0,105,0,80,0,46,0,120,0,33,0,20,0,85,1,0,0,237,0
2023-02-22,"2,115",1,133,0,111,0,51,0,119,0,105,0,69,0,67,0,44,0,81,0,63,0,74,0,91,0,77,0,64,1,75,0,40,0,78,0,137,0,88,0,86,0,38,0,106,0,33,0,26,0,61,0,0,0,198,0
2023-02-23,"1,956",5,107,0,94,0,59,0,113,0,100,0,64,0,86,0,52,0,93,0,44,0,48,1,81,2,53,0,54,0,78,1,37,1,86,0,119,0,64,0,84,0,35,0,97,0,27,0,17,0,84,0,0,0,180,0
2023-02-24,"1,920",3,113,0,84,0,43,1,102,0,97,0,66,0,51,0,33,0,90,0,52,0,64,1,70,0,74,0,46,0,78,0,48,0,88,0,144,0,78,1,65,0,39,0,103,0,25,0,19,0,61,0,0,0,187,0
2023-02-25,"1,764",2,96,0,87,0,60,0,101,0,88,1,62,0,63,0,44,0,86,0,47,0,65,0,87,0,47,0,36,0,67,0,36,0,69,0,134,0,89,0,61,0,35,0,74,0,22,1,20,0,61,0,0,0,127,0
2023-02-26,621,1,39,0,36,0,18,0,48,0,28,0,24,0,16,0,16,0,23,0,11,0,27,0,21,0,30,0,13,0,24,0,18,0,25,1,38,0,18,0,19,0,11,0,34,0,7,0,4,0,22,0,0,0,51,0
2023-02-27,"2,324",3,96,0,112,0,58,1,143,0,122,0,73,1,91,0,52,0,110,0,60,0,71,0,100,0,88,0,55,0,66,0,62,0,114,1,136,0,88,0,98,0,54,0,105,0,32,0,32,0,86,0,0,0,220,0
2023-02-28,"2,299",1,115,0,95,0,57,0,108,0,140,1,62,0,107,0,45,0,84,0,50,0,88,0,111,0,61,0,63,0,94,0,52,0,90,0,155,0,91,0,98,0,53,0,111,0,24,0,38,0,77,0,0,0,230,0
2023-03-01,"1,194",2,83,0,82,0,37,1,73,0,66,0,40,0,26,0,23,0,65,0,29,0,24,0,55,0,41,0,31,0,56,0,25,0,57,0,54,0,44,0,45,1,22,0,44,0,12,0,19,0,32,0,0,0,109,0
2023-03-02,"2,294",4,115,0,109,0,63,2,166,0,86,0,83,1,86,0,58,0,83,0,65,0,77,0,113,0,84,0,65,0,74,0,61,0,106,1,118,0,87,0,109,0,58,0,92,0,35,0,28,0,83,0,0,0,190,0
2023-03-03,"2,212",1,115,0,95,0,55,0,134,0,106,0,69,0,89,0,42,0,103,0,55,0,56,0,105,0,89,0,65,0,87,0,36,0,102,0,128,1,92,0,81,0,59,0,82,0,38,0,38,0,68,0,0,0,223,0
2023-03-04,"2,006",1,110,0,87,0,63,0,103,0,85,0,62,0,70,0,37,0,96,0,47,0,62,0,98,0,72,0,46,0,72,0,60,0,84,0,162,0,105,0,91,0,36,0,84,0,25,0,20,0,84,0,0,0,145,1
2023-03-05,734,2,45,0,33,0,21,0,42,0,53,0,22,0,19,1,5,0,55,0,19,0,24,0,25,0,26,0,18,0,33,0,16,0,26,0,46,0,23,0,24,0,8,0,57,0,8,0,10,0,24,1,0,0,52,0
2023-03-06,"2,741",3,177,0,140,0,69,0,139,0,122,1,81,0,115,0,41,0,102,0,71,0,95,0,122,0,91,0,72,0,121,0,67,0,121,0,210,0,95,1,100,0,62,0,135,0,53,0,29,0,94,0,1,0,216,1
2023-03-07,"2,443",0,137,0,118,0,62,0,127,0,121,0,94,0,70,0,43,0,107,0,65,0,66,0,96,0,102,0,66,0,89,0,63,0,122,0,162,0,89,0,96,0,43,0,122,0,54,0,29,0,80,0,7,0,213,0
2023-03-08,"2,128",0,113,0,112,0,41,0,96,0,102,0,80,0,58,0,32,0,105,0,53,0,75,0,73,0,85,0,74,0,108,0,36,0,113,0,149,0,82,0,73,0,44,0,70,0,42,0,21,0,98,0,0,0,193,0
2023-03-09,"2,168",1,98,0,105,0,53,0,115,1,110,0,81,0,101,0,45,0,97,0,57,0,73,0,90,0,83,0,67,0,75,0,40,0,78,0,148,0,101,0,71,0,49,0,99,0,33,0,25,0,84,0,4,0,186,0
2023-03-10,"1,976",0,99,0,121,0,64,0,96,0,79,0,61,0,76,0,44,0,100,0,46,0,71,0,87,0,75,0,59,0,77,0,51,0,109,0,120,0,63,0,69,0,30,0,83,0,20,0,21,0,73,0,0,0,182,0
2023-03-11,"1,824",2,101,0,94,1,40,0,122,0,80,0,67,0,70,0,29,0,83,1,68,0,49,0,90,0,80,0,46,0,87,0,51,0,81,0,125,0,75,0,56,0,49,0,69,0,25,0,23,0,60,0,0,0,104,0
2023-03-12,689,1,46,0,20,0,9,0,39,0,36,0,24,0,18,0,8,0,42,0,17,0,25,0,25,0,24,0,22,0,34,0,14,0,32,0,60,0,25,0,24,0,12,0,40,0,6,0,10,0,22,0,3,0,52,1
2023-03-13,"2,396",0,115,0,118,0,46,0,135,0,104,0,82,0,83,0,57,0,106,0,59,0,68,0,115,0,96,0,71,0,92,0,51,0,123,0,159,0,79,0,92,0,61,0,109,0,35,0,28,0,82,0,0,0,230,0
2023-03-14,"2,308",1,133,0,90,0,56,0,131,0,100,0,64,0,86,0,38,0,109,0,60,0,79,0,100,0,77,0,59,0,94,0,77,0,86,1,126,0,107,0,81,0,37,0,119,0,27,0,40,0,81,0,8,0,243,0
2023-03-15,"1,976",1,94,0,90,0,48,0,117,0,87,0,69,0,61,0,33,0,108,0,39,0,62,0,87,0,76,0,57,0,86,0,59,0,96,1,130,0,80,0,69,0,46,0,87,0,27,0,24,0,63,0,1,0,180,0
2023-03-16,"1,988",0,114,0,93,0,42,0,136,0,82,0,64,0,85,0,32,0,82,0,64,0,48,0,92,0,68,0,57,0,58,0,61,0,73,0,127,0,77,0,67,0,50,0,88,0,27,0,36,0,68,0,7,0,190,0
2023-03-17,"1,923",1,118,0,78,0,43,0,102,0,72,0,69,0,66,0,33,0,108,0,46,0,57,0,69,0,65,0,49,0,93,0,57,0,80,0,133,0,83,0,75,0,32,0,104,0,26,0,22,0,66,1,1,0,176,0
2023-03-18,"1,869",0,99,0,86,0,49,0,99,0,112,0,73,0,46,0,27,0,87,0,46,0,53,0,48,0,75,0,63,0,77,0,51,0,94,0,141,0,105,0,66,0,43,0,79,0,18,0,23,0,63,0,11,0,135,0
2023-03-19,688,1,59,0,30,0,12,0,63,0,28,0,27,0,11,0,7,0,40,1,16,0,24,0,32,0,30,0,18,0,35,0,15,0,17,0,39,0,28,0,26,0,16,0,31,0,11,0,7,0,18,0,0,0,48,0
2023-03-20,"2,836",1,156,0,152,0,54,0,162,0,145,0,99,1,92,0,62,0,117,0,77,0,94,0,91,0,104,0,73,0,128,0,78,0,110,0,217,0,102,0,120,0,65,0,116,0,44,0,36,0,88,0,0,0,254,0
2023-03-21,"2,718",2,150,0,134,0,65,0,141,1,125,0,75,0,104,0,56,0,101,0,75,0,97,0,85,0,110,0,71,0,115,0,58,0,114,0,200,0,111,0,104,0,50,0,123,0,51,0,34,0,94,0,8,0,267,1
