기준일자,주요국가대륙명,국가명,연령,인원,전년동기,증감률
201709,교포,연도대륙,51~60세,7263.0,7776.0,-6.6
201709,교포,연도대륙,61세이상,6650.0,6751.0,-1.5
201709,교포,연도대륙,승무원,0.0,0.0,0
201709,교포,연도대륙,전체,23472.0,24878.0,-5.7
201709,교포,교포,20세 이하,493.0,547.0,-9.9
201709,교포,교포,21~30세,1580.0,1817.0,-13.0
201709,교포,교포,31~40세,2473.0,2731.0,-9.4
201709,교포,교포,41~50세,5013.0,5256.0,-4.6
201709,교포,교포,51~60세,7263.0,7776.0,-6.6
201709,교포,교포,61세이상,6650.0,6751.0,-1.5
201709,교포,교포,승무원,0.0,0.0,0
201709,교포,교포,전체,23472.0,24878.0,-5.7
201710,대륙전체,연도,20세 이하,67720.0,90955.0,-25.5
201710,대륙전체,연도,21~30세,288694.0,357984.0,-19.4
201710,대륙전체,연도,31~40세,255973.0,316161.0,-19.0
201710,대륙전체,연도,41~50세,187318.0,237839.0,-21.2
201710,대륙전체,연도,51~60세,168707.0,246692.0,-31.6
201710,대륙전체,연도,61세이상,121197.0,196353.0,-38.3
201710,대륙전체,연도,승무원,76029.0,141813.0,-46.4
201710,대륙전체,연도,전체,1165638.0,1587797.0,-26.6
201710,아시아,연도대륙,20세 이하,54953.0,77748.0,-29.3
201710,아시아,연도대륙,21~30세,251994.0,323461.0,-22.1
201710,아시아,연도대륙,31~40세,213539.0,272925.0,-21.8
201710,아시아,연도대륙,41~50세,147578.0,195082.0,-24.4
201710,아시아,연도대륙,51~60세,124583.0,198684.0,-37.3
201710,아시아,연도대륙,61세이상,80347.0,153736.0,-47.7
201710,아시아,연도대륙,승무원,54020.0,109478.0,-50.7
201710,아시아,연도대륙,전체,927014.0,1331114.0,-30.4
201710,아시아,중국,20세 이하,17055.0,40102.0,-57.5
201710,아시아,중국,21~30세,111563.0,190885.0,-41.6
201710,아시아,중국,31~40세,86591.0,143828.0,-39.8
201710,아시아,중국,41~50세,49951.0,88423.0,-43.5
201710,아시아,중국,51~60세,45088.0,103665.0,-56.5
201710,아시아,중국,61세이상,24164.0,84573.0,-71.4
201710,아시아,중국,승무원,10972.0,29442.0,-62.7
201710,아시아,중국,전체,345384.0,680918.0,-49.3
201710,아시아,일본,20세 이하,11335.0,12911.0,-12.2
201710,아시아,일본,21~30세,40737.0,45758.0,-11.0
201710,아시아,일본,31~40세,30596.0,38339.0,-20.2
201710,아시아,일본,41~50세,36107.0,45586.0,-20.8
201710,아시아,일본,51~60세,30571.0,42899.0,-28.7
201710,아시아,일본,61세이상,27568.0,39058.0,-29.4
201710,아시아,일본,승무원,2747.0,2598.0,5.7
201710,아시아,일본,전체,179661.0,227149.0,-20.9
201710,아시아,대만,20세 이하,6578.0,4373.0,50.4
201710,아시아,대만,21~30세,20145.0,17553.0,14.8
201710,아시아,대만,31~40세,22506.0,22089.0,1.9
201710,아시아,대만,41~50세,14174.0,12751.0,11.2
201710,아시아,대만,51~60세,10464.0,10137.0,3.2
201710,아시아,대만,61세이상,6753.0,6774.0,-0.3
201710,아시아,대만,승무원,1005.0,839.0,19.8
201710,아시아,대만,전체,81625.0,74516.0,9.5
201710,아시아,홍콩,20세 이하,2054.0,2646.0,-22.4
201710,아시아,홍콩,21~30세,12172.0,13177.0,-7.6
201710,아시아,홍콩,31~40세,11236.0,13180.0,-14.7
201710,아시아,홍콩,41~50세,10020.0,12462.0,-19.6
201710,아시아,홍콩,51~60세,11529.0,13332.0,-13.5
201710,아시아,홍콩,61세이상,7013.0,7231.0,-3.0
201710,아시아,홍콩,승무원,938.0,918.0,2.2
201710,아시아,홍콩,전체,54962.0,62946.0,-12.7
201710,아시아,마카오,20세 이하,155.0,335.0,-53.7
201710,아시아,마카오,21~30세,1418.0,1544.0,-8.2
201710,아시아,마카오,31~40세,874.0,1043.0,-16.2
201710,아시아,마카오,41~50세,449.0,616.0,-27.1
201710,아시아,마카오,51~60세,503.0,681.0,-26.1
201710,아시아,마카오,61세이상,271.0,413.0,-34.4
201710,아시아,마카오,승무원,26.0,21.0,23.8
201710,아시아,마카오,전체,3696.0,4653.0,-20.6
201710,아시아,필리핀,20세 이하,3066.0,2242.0,36.8
201710,아시아,필리핀,21~30세,8218.0,5978.0,37.5
201710,아시아,필리핀,31~40세,7756.0,5820.0,33.3
201710,아시아,필리핀,41~50세,4957.0,3889.0,27.5
201710,아시아,필리핀,51~60세,3258.0,2748.0,18.6
201710,아시아,필리핀,61세이상,1658.0,1473.0,12.6
201710,아시아,필리핀,승무원,14676.0,33871.0,-56.7
201710,아시아,필리핀,전체,43589.0,56021.0,-22.2
201710,아시아,인도네시아,20세 이하,1217.0,1287.0,-5.4
201710,아시아,인도네시아,21~30세,4578.0,4364.0,4.9
201710,아시아,인도네시아,31~40세,3739.0,3876.0,-3.5
201710,아시아,인도네시아,41~50세,2545.0,3013.0,-15.5
201710,아시아,인도네시아,51~60세,2106.0,2270.0,-7.2
201710,아시아,인도네시아,61세이상,1319.0,1371.0,-3.8
201710,아시아,인도네시아,승무원,4477.0,13113.0,-65.9
201710,아시아,인도네시아,전체,19981.0,29294.0,-31.8
201710,아시아,태국,20세 이하,4543.0,6100.0,-25.5
201710,아시아,태국,21~30세,14708.0,10649.0,38.1
201710,아시아,태국,31~40세,13715.0,12473.0,10.0
201710,아시아,태국,41~50세,7113.0,8026.0,-11.4
201710,아시아,태국,51~60세,3561.0,5994.0,-40.6
201710,아시아,태국,61세이상,1859.0,3285.0,-43.4
201710,아시아,태국,승무원,4580.0,4316.0,6.1
201710,아시아,태국,전체,50079.0,50843.0,-1.5
201710,아시아,베트남,20세 이하,2414.0,1433.0,68.5
201710,아시아,베트남,21~30세,9899.0,6581.0,50.4
201710,아시아,베트남,31~40세,9967.0,7232.0,37.8
201710,아시아,베트남,41~50세,5485.0,4263.0,28.7
201710,아시아,베트남,51~60세,5095.0,4284.0,18.9
201710,아시아,베트남,61세이상,2672.0,1944.0,37.4
201710,아시아,베트남,승무원,2940.0,2821.0,4.2
201710,아시아,베트남,전체,38472.0,28558.0,34.7
201710,아시아,인도,20세 이하,404.0,293.0,37.9
201710,아시아,인도,21~30세,1708.0,1587.0,7.6
201710,아시아,인도,31~40세,2554.0,2365.0,8.0
201710,아시아,인도,41~50세,1308.0,1464.0,-10.7
201710,아시아,인도,51~60세,595.0,624.0,-4.6
201710,아시아,인도,61세이상,291.0,268.0,8.6
201710,아시아,인도,승무원,3163.0,11680.0,-72.9
201710,아시아,인도,전체,10023.0,18281.0,-45.2
201710,아시아,말레이시아,20세 이하,2313.0,2220.0,4.2
201710,아시아,말레이시아,21~30세,9022.0,10872.0,-17.0
201710,아시아,말레이시아,31~40세,6991.0,8003.0,-12.6
201710,아시아,말레이시아,41~50세,4817.0,4820.0,-0.1
201710,아시아,말레이시아,51~60세,4735.0,4942.0,-4.2
201710,아시아,말레이시아,61세이상,2714.0,3199.0,-15.2
201710,아시아,말레이시아,승무원,1764.0,2187.0,-19.3
201710,아시아,말레이시아,전체,32356.0,36243.0,-10.7
201710,아시아,싱가포르,20세 이하,1263.0,1793.0,-29.6
201710,아시아,싱가포르,21~30세,4338.0,4738.0,-8.4
201710,아시아,싱가포르,31~40세,3654.0,4604.0,-20.6
201710,아시아,싱가포르,41~50세,3126.0,3894.0,-19.7
201710,아시아,싱가포르,51~60세,3139.0,3811.0,-17.6
201710,아시아,싱가포르,61세이상,2038.0,2521.0,-19.2
201710,아시아,싱가포르,승무원,1496.0,1572.0,-4.8
201710,아시아,싱가포르,전체,19054.0,22933.0,-16.9
201710,아시아,몽골,20세 이하,782.0,610.0,28.2
201710,아시아,몽골,21~30세,2196.0,1303.0,68.5
201710,아시아,몽골,31~40세,3380.0,2187.0,54.5
201710,아시아,몽골,41~50세,2479.0,1637.0,51.4
201710,아시아,몽골,51~60세,1135.0,778.0,45.9
201710,아시아,몽골,61세이상,277.0,222.0,24.8
201710,아시아,몽골,승무원,45.0,6.0,650.0
201710,아시아,몽골,전체,10294.0,6743.0,52.7
201710,아시아,우즈베키스탄,20세 이하,329.0,266.0,23.7
201710,아시아,우즈베키스탄,21~30세,2313.0,1898.0,21.9
201710,아시아,우즈베키스탄,31~40세,2335.0,1729.0,35.0
201710,아시아,우즈베키스탄,41~50세,1052.0,916.0,14.8
201710,아시아,우즈베키스탄,51~60세,529.0,432.0,22.5
201710,아시아,우즈베키스탄,61세이상,256.0,177.0,44.6
201710,아시아,우즈베키스탄,승무원,288.0,253.0,13.8
201710,아시아,우즈베키스탄,전체,7102.0,5671.0,25.2
201710,아시아,미얀마,20세 이하,117.0,72.0,62.5
201710,아시아,미얀마,21~30세,1362.0,1007.0,35.3
201710,아시아,미얀마,31~40세,861.0,803.0,7.2
201710,아시아,미얀마,41~50세,381.0,399.0,-4.5
201710,아시아,미얀마,51~60세,131.0,208.0,-37.0
201710,아시아,미얀마,61세이상,48.0,62.0,-22.6
201710,아시아,미얀마,승무원,2690.0,3365.0,-20.1
201710,아시아,미얀마,전체,5590.0,5916.0,-5.5
201710,아시아,GCC,20세 이하,226.0,174.0,29.9
201710,아시아,GCC,21~30세,616.0,480.0,28.3
201710,아시아,GCC,31~40세,665.0,528.0,25.9
201710,아시아,GCC,41~50세,411.0,311.0,32.2
201710,아시아,GCC,51~60세,229.0,205.0,11.7
201710,아시아,GCC,61세이상,80.0,59.0,35.6
201710,아시아,GCC,승무원,19.0,30.0,-36.7
201710,아시아,GCC,전체,2246.0,1787.0,25.7
201710,아시아,카자흐스탄,20세 이하,409.0,295.0,38.6
201710,아시아,카자흐스탄,21~30세,1252.0,834.0,50.1
201710,아시아,카자흐스탄,31~40세,1036.0,671.0,54.4
201710,아시아,카자흐스탄,41~50세,704.0,440.0,60.0
201710,아시아,카자흐스탄,51~60세,437.0,339.0,28.9
201710,아시아,카자흐스탄,61세이상,272.0,197.0,38.1
201710,아시아,카자흐스탄,승무원,266.0,181.0,47.0
201710,아시아,카자흐스탄,전체,4376.0,2957.0,48.0
201710,아시아,튀르키예,20세 이하,36.0,41.0,-12.2
201710,아시아,튀르키예,21~30세,356.0,302.0,17.9
201710,아시아,튀르키예,31~40세,527.0,491.0,7.3
201710,아시아,튀르키예,41~50세,390.0,323.0,20.7
201710,아시아,튀르키예,51~60세,176.0,139.0,26.6
201710,아시아,튀르키예,61세이상,65.0,59.0,10.2
201710,아시아,튀르키예,승무원,934.0,1023.0,-8.7
201710,아시아,튀르키예,전체,2484.0,2378.0,4.5
201710,아시아,캄보디아,20세 이하,139.0,109.0,27.5
201710,아시아,캄보디아,21~30세,1784.0,1289.0,38.4
201710,아시아,캄보디아,31~40세,770.0,595.0,29.4
201710,아시아,캄보디아,41~50세,220.0,166.0,32.5
201710,아시아,캄보디아,51~60세,94.0,79.0,19.0
201710,아시아,캄보디아,61세이상,58.0,35.0,65.7
201710,아시아,캄보디아,승무원,7.0,6.0,16.7
201710,아시아,캄보디아,전체,3072.0,2279.0,34.8
201710,아시아,스리랑카,20세 이하,18.0,16.0,12.5
201710,아시아,스리랑카,21~30세,550.0,411.0,33.8
201710,아시아,스리랑카,31~40세,576.0,478.0,20.5
201710,아시아,스리랑카,41~50세,179.0,118.0,51.7
201710,아시아,스리랑카,51~60세,103.0,66.0,56.1
201710,아시아,스리랑카,61세이상,27.0,16.0,68.8
201710,아시아,스리랑카,승무원,132.0,219.0,-39.7
201710,아시아,스리랑카,전체,1585.0,1324.0,19.7
201710,아시아,방글라데시,20세 이하,39.0,32.0,21.9
201710,아시아,방글라데시,21~30세,490.0,315.0,55.6
201710,아시아,방글라데시,31~40세,554.0,434.0,27.6
201710,아시아,방글라데시,41~50세,204.0,187.0,9.1
201710,아시아,방글라데시,51~60세,100.0,91.0,9.9
201710,아시아,방글라데시,61세이상,21.0,18.0,16.7
201710,아시아,방글라데시,승무원,207.0,204.0,1.5
201710,아시아,방글라데시,전체,1615.0,1281.0,26.1
201710,아시아,파키스탄,20세 이하,51.0,62.0,-17.7
201710,아시아,파키스탄,21~30세,377.0,286.0,31.8
201710,아시아,파키스탄,31~40세,484.0,458.0,5.7
201710,아시아,파키스탄,41~50세,235.0,275.0,-14.5
201710,아시아,파키스탄,51~60세,122.0,111.0,9.9
201710,아시아,파키스탄,61세이상,23.0,29.0,-20.7
201710,아시아,파키스탄,승무원,25.0,27.0,-7.4
201710,아시아,파키스탄,전체,1317.0,1248.0,5.5
201710,아시아,이스라엘,20세 이하,72.0,139.0,-48.2
201710,아시아,이스라엘,21~30세,199.0,286.0,-30.4
201710,아시아,이스라엘,31~40세,275.0,308.0,-10.7
201710,아시아,이스라엘,41~50세,267.0,250.0,6.8
201710,아시아,이스라엘,51~60세,305.0,342.0,-10.8
201710,아시아,이스라엘,61세이상,637.0,531.0,20.0
201710,아시아,이스라엘,승무원,22.0,22.0,0.0
201710,아시아,이스라엘,전체,1777.0,1878.0,-5.4
201710,아시아,이란,20세 이하,20.0,18.0,11.1
201710,아시아,이란,21~30세,97.0,110.0,-11.8
201710,아시아,이란,31~40세,275.0,269.0,2.2
201710,아시아,이란,41~50세,177.0,176.0,0.6
201710,아시아,이란,51~60세,83.0,88.0,-5.7
201710,아시아,이란,61세이상,36.0,34.0,5.9
201710,아시아,이란,승무원,215.0,201.0,7.0
201710,아시아,이란,전체,903.0,896.0,0.8
201710,아시아,기타,20세 이하,318.0,179.0,77.7
201710,아시아,기타,21~30세,1896.0,1254.0,51.2
201710,아시아,기타,31~40세,1622.0,1122.0,44.6
201710,아시아,기타,41~50세,827.0,677.0,22.2
201710,아시아,기타,51~60세,495.0,419.0,18.1
201710,아시아,기타,61세이상,227.0,187.0,21.4
201710,아시아,기타,승무원,386.0,563.0,-31.4
201710,아시아,기타,전체,5771.0,4401.0,31.1
201710,아메리카,연도대륙,20세 이하,5628.0,6195.0,-9.2
201710,아메리카,연도대륙,21~30세,15412.0,14235.0,8.3
201710,아메리카,연도대륙,31~40세,17614.0,17320.0,1.7
201710,아메리카,연도대륙,41~50세,16023.0,17005.0,-5.8
201710,아메리카,연도대륙,51~60세,20583.0,22614.0,-9.0
201710,아메리카,연도대륙,61세이상,22075.0,23299.0,-5.3
201710,아메리카,연도대륙,승무원,7253.0,8739.0,-17.0
201710,아메리카,연도대륙,전체,104588.0,109407.0,-4.4
201710,아메리카,미국,20세 이하,4682.0,5094.0,-8.1
201710,아메리카,미국,21~30세,10740.0,10196.0,5.3
201710,아메리카,미국,31~40세,12741.0,12584.0,1.2
201710,아메리카,미국,41~50세,12636.0,13398.0,-5.7
201710,아메리카,미국,51~60세,16435.0,17873.0,-8.0
201710,아메리카,미국,61세이상,18094.0,19072.0,-5.1
201710,아메리카,미국,승무원,4672.0,4668.0,0.1
201710,아메리카,미국,전체,80000.0,82885.0,-3.5
201710,아메리카,캐나다,20세 이하,719.0,911.0,-21.1
201710,아메리카,캐나다,21~30세,3172.0,2880.0,10.1
201710,아메리카,캐나다,31~40세,3088.0,3071.0,0.6
201710,아메리카,캐나다,41~50세,2378.0,2625.0,-9.4
201710,아메리카,캐나다,51~60세,3363.0,4027.0,-16.5
201710,아메리카,캐나다,61세이상,3452.0,3767.0,-8.4
201710,아메리카,캐나다,승무원,1225.0,1353.0,-9.5
201710,아메리카,캐나다,전체,17397.0,18634.0,-6.6
201710,아메리카,브라질,20세 이하,74.0,55.0,34.5
201710,아메리카,브라질,21~30세,383.0,269.0,42.4
201710,아메리카,브라질,31~40세,456.0,425.0,7.3
201710,아메리카,브라질,41~50세,255.0,233.0,9.4
201710,아메리카,브라질,51~60세,150.0,133.0,12.8
201710,아메리카,브라질,61세이상,130.0,147.0,-11.6
201710,아메리카,브라질,승무원,243.0,485.0,-49.9
201710,아메리카,브라질,전체,1691.0,1747.0,-3.2
201710,아메리카,멕시코,20세 이하,62.0,44.0,40.9
201710,아메리카,멕시코,21~30세,424.0,302.0,40.4
201710,아메리카,멕시코,31~40세,502.0,368.0,36.4
201710,아메리카,멕시코,41~50세,274.0,219.0,25.1
201710,아메리카,멕시코,51~60세,232.0,151.0,53.6
201710,아메리카,멕시코,61세이상,139.0,94.0,47.9
201710,아메리카,멕시코,승무원,468.0,338.0,38.5
201710,아메리카,멕시코,전체,2101.0,1516.0,38.6
201710,아메리카,기타,20세 이하,91.0,91.0,0.0
201710,아메리카,기타,21~30세,693.0,588.0,17.9
201710,아메리카,기타,31~40세,827.0,872.0,-5.2
201710,아메리카,기타,41~50세,480.0,530.0,-9.4
201710,아메리카,기타,51~60세,403.0,430.0,-6.3
201710,아메리카,기타,61세이상,260.0,219.0,18.7
201710,아메리카,기타,승무원,645.0,1895.0,-66.0
201710,아메리카,기타,전체,3399.0,4625.0,-26.5
201710,유럽,연도대륙,20세 이하,5349.0,4985.0,7.3
201710,유럽,연도대륙,21~30세,16386.0,15543.0,5.4
201710,유럽,연도대륙,31~40세,18211.0,18649.0,-2.3
201710,유럽,연도대륙,41~50세,15332.0,16418.0,-6.6
201710,유럽,연도대륙,51~60세,12582.0,13428.0,-6.3
201710,유럽,연도대륙,61세이상,7595.0,7836.0,-3.1
201710,유럽,연도대륙,승무원,13275.0,20980.0,-36.7
201710,유럽,연도대륙,전체,88730.0,97839.0,-9.3
201710,유럽,러시아,20세 이하,2172.0,1654.0,31.3
201710,유럽,러시아,21~30세,5167.0,4474.0,15.5
201710,유럽,러시아,31~40세,5385.0,4565.0,18.0
201710,유럽,러시아,41~50세,3936.0,3304.0,19.1
201710,유럽,러시아,51~60세,2888.0,2557.0,12.9
201710,유럽,러시아,61세이상,1479.0,1287.0,14.9
201710,유럽,러시아,승무원,4377.0,5455.0,-19.8
201710,유럽,러시아,전체,25404.0,23296.0,9.0
201710,유럽,영국,20세 이하,415.0,486.0,-14.6
201710,유럽,영국,21~30세,2115.0,1980.0,6.8
201710,유럽,영국,31~40세,2320.0,2317.0,0.1
201710,유럽,영국,41~50세,1967.0,2237.0,-12.1
201710,유럽,영국,51~60세,2185.0,2507.0,-12.8
201710,유럽,영국,61세이상,1788.0,1818.0,-1.7
201710,유럽,영국,승무원,832.0,1846.0,-54.9
201710,유럽,영국,전체,11622.0,13191.0,-11.9
201710,유럽,독일,20세 이하,620.0,671.0,-7.6
201710,유럽,독일,21~30세,1779.0,1788.0,-0.5
201710,유럽,독일,31~40세,2320.0,2490.0,-6.8
201710,유럽,독일,41~50세,2252.0,2504.0,-10.1
201710,유럽,독일,51~60세,1993.0,2227.0,-10.5
201710,유럽,독일,61세이상,1252.0,1460.0,-14.2
201710,유럽,독일,승무원,992.0,1085.0,-8.6
201710,유럽,독일,전체,11208.0,12225.0,-8.3
201710,유럽,프랑스,20세 이하,854.0,815.0,4.8
201710,유럽,프랑스,21~30세,1988.0,1732.0,14.8
201710,유럽,프랑스,31~40세,1900.0,2197.0,-13.5
201710,유럽,프랑스,41~50세,1722.0,2021.0,-14.8
201710,유럽,프랑스,51~60세,1248.0,1465.0,-14.8
201710,유럽,프랑스,61세이상,705.0,969.0,-27.2
201710,유럽,프랑스,승무원,621.0,659.0,-5.8
201710,유럽,프랑스,전체,9038.0,9858.0,-8.3
201710,유럽,이탈리아,20세 이하,89.0,99.0,-10.1
201710,유럽,이탈리아,21~30세,547.0,569.0,-3.9
201710,유럽,이탈리아,31~40세,825.0,1003.0,-17.7
201710,유럽,이탈리아,41~50세,867.0,1104.0,-21.5
201710,유럽,이탈리아,51~60세,538.0,685.0,-21.5
201710,유럽,이탈리아,61세이상,218.0,269.0,-19.0
201710,유럽,이탈리아,승무원,622.0,2616.0,-76.2
201710,유럽,이탈리아,전체,3706.0,6345.0,-41.6
201710,유럽,네덜란드,20세 이하,153.0,141.0,8.5
201710,유럽,네덜란드,21~30세,565.0,553.0,2.2
201710,유럽,네덜란드,31~40세,463.0,590.0,-21.5
201710,유럽,네덜란드,41~50세,522.0,660.0,-20.9
201710,유럽,네덜란드,51~60세,574.0,599.0,-4.2
201710,유럽,네덜란드,61세이상,246.0,344.0,-28.5
201710,유럽,네덜란드,승무원,515.0,564.0,-8.7
201710,유럽,네덜란드,전체,3038.0,3451.0,-12.0
201710,유럽,우크라이나,20세 이하,65.0,56.0,16.1
201710,유럽,우크라이나,21~30세,304.0,309.0,-1.6
201710,유럽,우크라이나,31~40세,302.0,303.0,-0.3
201710,유럽,우크라이나,41~50세,176.0,169.0,4.1
201710,유럽,우크라이나,51~60세,124.0,132.0,-6.1
201710,유럽,우크라이나,61세이상,50.0,32.0,56.2
201710,유럽,우크라이나,승무원,1262.0,1956.0,-35.5
201710,유럽,우크라이나,전체,2283.0,2957.0,-22.8
201710,유럽,스페인,20세 이하,65.0,49.0,32.7
201710,유럽,스페인,21~30세,442.0,468.0,-5.6
201710,유럽,스페인,31~40세,747.0,667.0,12.0
201710,유럽,스페인,41~50세,510.0,525.0,-2.9
201710,유럽,스페인,51~60세,277.0,257.0,7.8
201710,유럽,스페인,61세이상,125.0,159.0,-21.4
201710,유럽,스페인,승무원,171.0,287.0,-40.4
201710,유럽,스페인,전체,2337.0,2412.0,-3.1
201710,유럽,루마니아,20세 이하,14.0,21.0,-33.3
201710,유럽,루마니아,21~30세,138.0,148.0,-6.8
201710,유럽,루마니아,31~40세,222.0,217.0,2.3
201710,유럽,루마니아,41~50세,156.0,146.0,6.8
201710,유럽,루마니아,51~60세,78.0,80.0,-2.5
201710,유럽,루마니아,61세이상,24.0,16.0,50.0
201710,유럽,루마니아,승무원,501.0,1193.0,-58.0
201710,유럽,루마니아,전체,1133.0,1821.0,-37.8
201710,유럽,노르웨이,20세 이하,64.0,125.0,-48.8
201710,유럽,노르웨이,21~30세,210.0,269.0,-21.9
201710,유럽,노르웨이,31~40세,253.0,282.0,-10.3
201710,유럽,노르웨이,41~50세,331.0,398.0,-16.8
201710,유럽,노르웨이,51~60세,293.0,367.0,-20.2
201710,유럽,노르웨이,61세이상,161.0,162.0,-0.6
201710,유럽,노르웨이,승무원,39.0,54.0,-27.8
201710,유럽,노르웨이,전체,1351.0,1657.0,-18.5
201710,유럽,스웨덴,20세 이하,168.0,156.0,7.7
201710,유럽,스웨덴,21~30세,363.0,364.0,-0.3
201710,유럽,스웨덴,31~40세,302.0,400.0,-24.5
201710,유럽,스웨덴,41~50세,393.0,433.0,-9.2
201710,유럽,스웨덴,51~60세,357.0,379.0,-5.8
201710,유럽,스웨덴,61세이상,201.0,221.0,-9.0
201710,유럽,스웨덴,승무원,60.0,47.0,27.7
201710,유럽,스웨덴,전체,1844.0,2000.0,-7.8
201710,유럽,폴란드,20세 이하,45.0,57.0,-21.1
201710,유럽,폴란드,21~30세,326.0,417.0,-21.8
201710,유럽,폴란드,31~40세,441.0,563.0,-21.7
201710,유럽,폴란드,41~50세,266.0,326.0,-18.4
201710,유럽,폴란드,51~60세,145.0,175.0,-17.1
201710,유럽,폴란드,61세이상,78.0,90.0,-13.3
201710,유럽,폴란드,승무원,536.0,571.0,-6.1
201710,유럽,폴란드,전체,1837.0,2199.0,-16.5
201710,유럽,스위스,20세 이하,167.0,140.0,19.3
201710,유럽,스위스,21~30세,335.0,343.0,-2.3
201710,유럽,스위스,31~40세,304.0,340.0,-10.6
201710,유럽,스위스,41~50세,330.0,329.0,0.3
201710,유럽,스위스,51~60세,294.0,294.0,0.0
201710,유럽,스위스,61세이상,247.0,234.0,5.6
201710,유럽,스위스,승무원,51.0,48.0,6.2
201710,유럽,스위스,전체,1728.0,1728.0,0.0
201710,유럽,포르투갈,20세 이하,20.0,41.0,-51.2
201710,유럽,포르투갈,21~30세,172.0,190.0,-9.5
201710,유럽,포르투갈,31~40세,260.0,277.0,-6.1
201710,유럽,포르투갈,41~50세,165.0,201.0,-17.9
201710,유럽,포르투갈,51~60세,160.0,181.0,-11.6
201710,유럽,포르투갈,61세이상,112.0,64.0,75.0
201710,유럽,포르투갈,승무원,94.0,294.0,-68.0
201710,유럽,포르투갈,전체,983.0,1248.0,-21.2
201710,유럽,오스트리아,20세 이하,27.0,24.0,12.5
201710,유럽,오스트리아,21~30세,183.0,204.0,-10.3
201710,유럽,오스트리아,31~40세,252.0,259.0,-2.7
201710,유럽,오스트리아,41~50세,208.0,251.0,-17.1
201710,유럽,오스트리아,51~60세,185.0,185.0,0.0
201710,유럽,오스트리아,61세이상,104.0,109.0,-4.6
201710,유럽,오스트리아,승무원,121.0,167.0,-27.5
201710,유럽,오스트리아,전체,1080.0,1199.0,-9.9
201710,유럽,핀란드,20세 이하,77.0,60.0,28.3
201710,유럽,핀란드,21~30세,205.0,168.0,22.0
201710,유럽,핀란드,31~40세,196.0,220.0,-10.9
201710,유럽,핀란드,41~50세,235.0,245.0,-4.1
201710,유럽,핀란드,51~60세,191.0,181.0,5.5
201710,유럽,핀란드,61세이상,91.0,101.0,-9.9
201710,유럽,핀란드,승무원,352.0,321.0,9.7
201710,유럽,핀란드,전체,1347.0,1296.0,3.9
201710,유럽,벨기에,20세 이하,35.0,69.0,-49.3
201710,유럽,벨기에,21~30세,207.0,222.0,-6.8
201710,유럽,벨기에,31~40세,197.0,248.0,-20.6
201710,유럽,벨기에,41~50세,169.0,308.0,-45.1
201710,유럽,벨기에,51~60세,188.0,258.0,-27.1
201710,유럽,벨기에,61세이상,208.0,122.0,70.5
201710,유럽,벨기에,승무원,116.0,92.0,26.1
201710,유럽,벨기에,전체,1120.0,1319.0,-15.1
201710,유럽,크로아티아,20세 이하,5.0,9.0,-44.4
201710,유럽,크로아티아,21~30세,59.0,54.0,9.3
201710,유럽,크로아티아,31~40세,76.0,86.0,-11.6
201710,유럽,크로아티아,41~50세,75.0,81.0,-7.4
201710,유럽,크로아티아,51~60세,50.0,43.0,16.3
201710,유럽,크로아티아,61세이상,15.0,9.0,66.7
201710,유럽,크로아티아,승무원,312.0,560.0,-44.3
201710,유럽,크로아티아,전체,592.0,842.0,-29.7
201710,유럽,그리스,20세 이하,17.0,20.0,-15.0
201710,유럽,그리스,21~30세,97.0,127.0,-23.6
201710,유럽,그리스,31~40세,192.0,200.0,-4.0
201710,유럽,그리스,41~50세,129.0,135.0,-4.4
201710,유럽,그리스,51~60세,90.0,111.0,-18.9
201710,유럽,그리스,61세이상,42.0,34.0,23.5
201710,유럽,그리스,승무원,325.0,519.0,-37.4
201710,유럽,그리스,전체,892.0,1146.0,-22.2
201710,유럽,불가리아,20세 이하,9.0,1.0,800.0
201710,유럽,불가리아,21~30세,50.0,71.0,-29.6
201710,유럽,불가리아,31~40세,82.0,67.0,22.4
201710,유럽,불가리아,41~50세,66.0,61.0,8.2
201710,유럽,불가리아,51~60세,63.0,61.0,3.3
201710,유럽,불가리아,61세이상,33.0,10.0,230.0
201710,유럽,불가리아,승무원,310.0,675.0,-54.1
201710,유럽,불가리아,전체,613.0,946.0,-35.2
201710,유럽,덴마크,20세 이하,127.0,96.0,32.3
201710,유럽,덴마크,21~30세,293.0,230.0,27.4
201710,유럽,덴마크,31~40세,176.0,247.0,-28.7
201710,유럽,덴마크,41~50세,238.0,322.0,-26.1
201710,유럽,덴마크,51~60세,229.0,262.0,-12.6
201710,유럽,덴마크,61세이상,118.0,123.0,-4.1
201710,유럽,덴마크,승무원,148.0,135.0,9.6
201710,유럽,덴마크,전체,1329.0,1415.0,-6.1
201710,유럽,아일랜드,20세 이하,19.0,25.0,-24.0
201710,유럽,아일랜드,21~30세,204.0,162.0,25.9
201710,유럽,아일랜드,31~40세,206.0,203.0,1.5
201710,유럽,아일랜드,41~50세,135.0,122.0,10.7
201710,유럽,아일랜드,51~60세,105.0,100.0,5.0
201710,유럽,아일랜드,61세이상,86.0,54.0,59.3
201710,유럽,아일랜드,승무원,87.0,88.0,-1.1
201710,유럽,아일랜드,전체,842.0,754.0,11.7
201710,유럽,기타,20세 이하,122.0,170.0,-28.2
201710,유럽,기타,21~30세,637.0,701.0,-9.1
